code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
000065,北方国际,2024-07-11,9.85,bottom_area,2024-07-09,9.54,3.2494758909853303,3.7735849056603903,28.000000000000007,False,3
600973,宝胜股份,2024-07-11,3.44,bottom_area,2024-07-09,3.33,3.3033033033032995,4.504504504504501,28.077753779697623,False,2
600295,鄂尔多斯,2024-07-11,9.69,bottom_area,2024-07-10,9.53,1.6789087093389312,4.40713536201469,29.250185597624355,False,1
601886,江河集团,2024-07-11,4.78,bottom_area,2024-07-09,4.59,4.139433551198265,4.57516339869281,27.488151658767773,False,3
601699,潞安环能,2024-07-11,16.54,bottom_area,2024-07-11,16.31,1.410177805027593,2.7590435315757382,31.871345029239773,False,1
603368,柳药集团,2024-07-11,17.7,bottom_area,2024-07-09,16.92,4.6099290780141695,5.319148936170204,29.79253112033195,False,3
600155,华创云信,2024-07-11,5.9,bottom_area,2024-07-08,5.66,4.240282685512371,4.593639575971728,27.806122448979586,False,2
603063,禾望电气,2024-07-11,14.0,bottom_area,2024-07-09,13.5,3.7037037037037033,5.925925925925931,28.4957627118644,False,2
002572,索菲亚,2024-07-11,14.83,bottom_area,2024-07-09,14.46,2.5587828492392752,3.6652835408022084,32.869080779944284,False,1
600161,天坛生物,2024-07-11,23.77,bottom_area,2024-07-05,22.91,3.7538192928852006,5.543430816237449,29.42082563154652,False,1
605567,春雪食品,2024-07-11,7.52,bottom_area,2024-07-09,7.2,4.444444444444437,5.416666666666662,29.961089494163417,False,2
688215,瑞晟智能,2024-07-11,17.14,bottom_area,2024-07-10,16.5,3.8787878787878824,4.242424242424238,31.19266055045872,False,2
000620,盈新发展,2024-07-11,1.56,bottom_area,2024-07-10,1.52,2.6315789473684235,4.605263157894741,30.59360730593607,False,4
600389,江山股份,2024-07-11,13.49,bottom_area,2024-07-09,13.04,3.4509202453987817,5.061349693251535,28.74316939890711,False,1
002557,洽洽食品,2024-07-11,27.4,bottom_area,2024-07-09,26.53,3.279306445533349,4.033169996230683,31.001300390117038,False,1
600976,健民集团,2024-07-11,46.44,bottom_area,2024-07-10,44.85,3.5451505016722327,4.54849498327759,32.859281437125745,False,1
002044,美年健康,2024-07-11,3.58,bottom_area,2024-07-09,3.52,1.7045454545454561,4.261363636363634,28.016359918200408,False,2
002367,康力电梯,2024-07-11,5.69,bottom_area,2024-07-09,5.45,4.403669724770646,4.770642201834859,29.036458333333325,False,1
000930,中粮科技,2024-07-11,4.94,bottom_area,2024-07-10,4.72,4.661016949152557,5.296610169491526,28.915662650602407,False,1
603187,海容冷链,2024-07-11,11.29,bottom_area,2024-07-09,10.76,4.925650557620812,5.018587360594804,30.175210902011685,False,1
688083,中望软件,2024-07-11,57.27,bottom_area,2024-07-10,56.46,1.434643995749207,5.66772936592277,29.318978467701545,False,2
603208,江山欧派,2024-07-11,17.78,bottom_area,2024-07-09,17.0,4.588235294117654,5.88235294117647,29.460580912863076,False,2
002346,柘中股份,2024-07-11,7.48,bottom_area,2024-07-09,7.15,4.615384615384617,4.89510489510489,27.558257345491377,False,2
000928,中钢国际,2024-07-11,5.36,bottom_area,2024-07-09,5.11,4.892367906066536,4.892367906066536,28.33099579242636,False,3
600058,五矿发展,2024-07-11,6.56,bottom_area,2024-07-09,6.27,4.625199362041468,5.263157894736844,28.91156462585035,False,1
002043,兔宝宝,2024-07-11,9.51,bottom_area,2024-07-11,9.35,1.7112299465240657,2.352941176470595,28.076923076923077,False,1
688111,金山办公,2024-07-11,191.38,bottom_area,2024-07-10,186.53,2.600117943494341,4.701656569988747,31.84375913475592,False,1
001336,楚环科技,2024-07-11,18.05,bottom_area,2024-07-11,17.3,4.335260115606936,5.086705202312133,27.493713327745173,False,1
002531,天顺风能,2024-07-11,8.02,bottom_area,2024-07-10,7.77,3.2175032175032174,7.335907335907339,30.810329474621557,False,1
001914,招商积余,2024-07-11,9.65,bottom_area,2024-07-10,9.31,3.6519871106337254,4.833512352309337,28.052550231839252,False,1
605123,派克新材,2024-07-11,49.41,bottom_area,2024-07-09,47.08,4.949022939677142,5.522514868309264,31.649245063879206,False,1
